batch_id,inventory_date,product_name,brand,unit,packaging_type,sales_channel,production_date,expiration_date,quantity_received,quantity_sold,quantity_in_stock,expected_stock,stock_discrepancy,minimum_stock_threshold,reorder_quantity,days_until_expiration,stock_status,expiration_status
BAT-001333,2021-06-09,Yogurt,Palle2patnam,kilograms,Frozen,Online,2021-06-01,2021-06-23,563.48,144,419,419.48,-0.48,58.77,186.5,14,Sufficient,Safe
BAT-001334,2020-11-15,Yogurt,Amul,kilograms,Refrigerated,Retail,2020-11-01,2020-11-24,941.22,151,790,790.22,-0.22,31.84,122.47,9,Sufficient,Safe
BAT-001336,2020-02-23,Yogurt,Palle2patnam,kilograms,Refrigerated,Retail,2020-02-06,2020-03-01,970.44,920,50,50.44,-0.44,27.76,151.6,7,Sufficient,Expiring Soon
BAT-001342,2020-07-05,Yogurt,Amul,kilograms,Frozen,Retail,2020-05-20,2020-06-17,621.4,458,163,163.4,-0.4,92.08,151.04,-18,Sufficient,Expired
BAT-001343,2021-12-17,Yogurt,Mother Dairy,kilograms,Frozen,Wholesale,2021-11-29,2021-12-27,913.34,771,142,142.34,-0.34,41.17,101.5,10,Sufficient,Safe
BAT-001345,2021-01-15,Yogurt,Mother Dairy,kilograms,Frozen,Retail,2020-12-28,2021-01-23,884.04,452,432,432.04,-0.04,63.98,52.26,8,Sufficient,Safe
BAT-001346,2020-06-14,Yogurt,Palle2patnam,kilograms,Frozen,Retail,2020-05-09,2020-06-02,519.0,86,433,433.0,0.0,82.64,67.77,-12,Sufficient,Expired
BAT-001347,2022-04-08,Yogurt,Palle2patnam,kilograms,Refrigerated,Online,2022-03-26,2022-04-19,398.22,154,244,244.22,-0.22,37.26,162.23,11,Sufficient,Safe
BAT-001353,2020-03-11,Yogurt,Palle2patnam,kilograms,Frozen,Wholesale,2020-01-27,2020-02-18,446.4,269,177,177.4,-0.4,97.73,100.03,-22,Sufficient,Expired
BAT-001355,2020-01-28,Yogurt,Dodla Dairy,kilograms,Frozen,Online,2020-01-20,2020-02-14,968.17,842,126,126.17,-0.17,83.32,42.57,17,Sufficient,Safe
BAT-001356,2021-02-20,Yogurt,Palle2patnam,kilograms,Frozen,Retail,2020-12-25,2021-01-18,820.1,385,435,435.1,-0.1,62.57,108.02,-33,Sufficient,Expired
BAT-001357,2021-03-19,Yogurt,Dodla Dairy,kilograms,Refrigerated,Retail,2021-02-23,2021-03-19,70.27,38,32,32.27,-0.27,43.18,170.33,0,Low Stock,Urgent
BAT-001358,2021-09-22,Yogurt,Amul,kilograms,Frozen,Online,2021-09-17,2021-10-10,469.32,192,277,277.32,-0.32,38.25,61.67,18,Sufficient,Safe
BAT-001359,2022-11-18,Yogurt,Palle2patnam,kilograms,Frozen,Wholesale,2022-10-22,2022-11-17,12.3,12,0,0.3,-0.3,43.51,98.48,-1,Low Stock,Expired
BAT-001360,2022-11-01,Yogurt,Palle2patnam,kilograms,Refrigerated,Wholesale,2022-09-15,2022-10-14,250.06,98,152,152.06,-0.06,28.81,183.67,-18,Sufficient,Expired
BAT-001361,2020-11-16,Yogurt,Palle2patnam,kilograms,Refrigerated,Wholesale,2020-10-30,2020-11-26,10.4,9,1,1.4,-0.4,54.97,106.19,10,Low Stock,Safe
BAT-001366,2022-11-16,Yogurt,Dodla Dairy,kilograms,Frozen,Online,2022-10-29,2022-11-20,775.23,683,92,92.23,-0.23,64.3,100.09,4,Sufficient,Expiring Soon
BAT-001367,2019-10-09,Yogurt,Palle2patnam,kilograms,Frozen,Retail,2019-08-25,2019-09-19,430.18,193,237,237.18,-0.18,35.06,84.01,-20,Sufficient,Expired
BAT-001368,2021-02-02,Yogurt,Amul,kilograms,Frozen,Wholesale,2020-12-24,2021-01-22,301.18,62,239,239.18,-0.18,82.13,48.95,-11,Sufficient,Expired
BAT-001370,2019-04-07,Yogurt,Palle2patnam,kilograms,Refrigerated,Retail,2019-03-27,2019-04-17,57.09,56,1,1.09,-0.09,53.15,155.0,10,Low Stock,Safe
BAT-001372,2021-05-13,Yogurt,Mother Dairy,kilograms,Frozen,Online,2021-03-24,2021-04-19,472.03,289,183,183.03,-0.03,70.48,105.2,-24,Sufficient,Expired
BAT-001375,2022-01-12,Yogurt,Dodla Dairy,kilograms,Frozen,Online,2021-11-19,2021-12-11,308.23,102,206,206.23,-0.23,49.47,57.43,-32,Sufficient,Expired
BAT-001377,2020-01-05,Yogurt,Amul,kilograms,Refrigerated,Retail,2019-11-24,2019-12-21,379.14,99,280,280.14,-0.14,52.82,91.23,-15,Sufficient,Expired
BAT-001378,2019-02-24,Yogurt,Dodla Dairy,kilograms,Refrigerated,Retail,2019-02-11,2019-03-10,376.11,129,247,247.11,-0.11,69.65,87.54,14,Sufficient,Safe
BAT-001380,2020-08-17,Yogurt,Palle2patnam,kilograms,Refrigerated,Wholesale,2020-07-23,2020-08-19,735.3,451,284,284.3,-0.3,49.26,24.58,2,Sufficient,Urgent
BAT-001381,2020-09-13,Yogurt,Dodla Dairy,kilograms,Refrigerated,Wholesale,2020-07-27,2020-08-22,4.09,2,2,2.09,-0.09,39.81,140.9,-22,Low Stock,Expired
BAT-001383,2021-08-07,Yogurt,Dodla Dairy,kilograms,Refrigerated,Wholesale,2021-07-19,2021-08-17,706.46,132,574,574.46,-0.46,59.72,165.01,10,Sufficient,Safe
BAT-001385,2020-12-07,Yogurt,Dodla Dairy,kilograms,Frozen,Wholesale,2020-11-03,2020-11-29,326.05,309,17,17.05,-0.05,43.61,78.43,-8,Low Stock,Expired
BAT-001386,2020-10-11,Yogurt,Palle2patnam,kilograms,Refrigerated,Online,2020-09-25,2020-10-25,382.14,9,373,373.14,-0.14,17.35,27.42,14,Sufficient,Safe
BAT-001387,2019-08-15,Yogurt,Palle2patnam,kilograms,Frozen,Online,2019-07-05,2019-08-03,461.49,236,225,225.49,-0.49,61.02,111.99,-12,Sufficient,Expired
BAT-001389,2020-09-10,Yogurt,Dodla Dairy,kilograms,Refrigerated,Online,2020-09-07,2020-10-05,739.41,630,109,109.41,-0.41,20.49,130.39,25,Sufficient,Safe
BAT-001390,2020-09-24,Yogurt,Palle2patnam,kilograms,Frozen,Wholesale,2020-09-23,2020-10-18,358.06,300,58,58.06,-0.06,74.89,139.06,24,Low Stock,Safe
BAT-001391,2021-10-28,Yogurt,Palle2patnam,kilograms,Frozen,Online,2021-10-13,2021-11-07,764.02,516,248,248.02,-0.02,13.42,160.53,10,Sufficient,Safe
BAT-001392,2022-10-05,Yogurt,Mother Dairy,kilograms,Frozen,Wholesale,2022-09-20,2022-10-14,332.15,57,275,275.15,-0.15,45.05,151.08,9,Sufficient,Safe
BAT-001393,2019-01-17,Yogurt,Palle2patnam,kilograms,Refrigerated,Wholesale,2018-12-05,2019-01-04,597.28,52,545,545.28,-0.28,32.95,62.82,-13,Sufficient,Expired
BAT-001395,2021-04-01,Yogurt,Dodla Dairy,kilograms,Frozen,Retail,2021-02-20,2021-03-18,357.27,77,280,280.27,-0.27,98.6,44.61,-14,Sufficient,Expired
BAT-001397,2021-06-27,Yogurt,Mother Dairy,kilograms,Refrigerated,Wholesale,2021-06-12,2021-07-08,973.36,502,471,471.36,-0.36,84.01,71.78,11,Sufficient,Safe
BAT-001399,2019-12-19,Yogurt,Mother Dairy,kilograms,Refrigerated,Wholesale,2019-11-23,2019-12-19,441.02,201,240,240.02,-0.02,73.29,159.69,0,Sufficient,Urgent
BAT-001404,2019-06-06,Yogurt,Dodla Dairy,kilograms,Frozen,Retail,2019-05-17,2019-06-12,767.42,552,215,215.42,-0.42,41.46,129.33,6,Sufficient,Expiring Soon
BAT-001407,2020-02-17,Yogurt,Dodla Dairy,kilograms,Frozen,Online,2020-02-09,2020-03-02,145.38,144,1,1.38,-0.38,29.05,116.16,14,Low Stock,Safe
BAT-001408,2020-02-16,Yogurt,Palle2patnam,kilograms,Frozen,Retail,2020-01-07,2020-02-06,133.47,51,82,82.47,-0.47,34.53,155.61,-10,Sufficient,Expired
BAT-001409,2019-03-17,Yogurt,Dodla Dairy,kilograms,Refrigerated,Retail,2019-01-23,2019-02-22,105.23,50,55,55.23,-0.23,18.51,94.08,-23,Sufficient,Expired
BAT-001411,2019-07-14,Yogurt,Mother Dairy,kilograms,Refrigerated,Retail,2019-06-03,2019-06-24,938.31,893,45,45.31,-0.31,89.02,157.12,-20,Low Stock,Expired
BAT-001412,2022-10-24,Yogurt,Amul,kilograms,Frozen,Online,2022-10-03,2022-10-29,299.19,267,32,32.19,-0.19,76.8,92.3,5,Low Stock,Expiring Soon
BAT-001416,2020-09-09,Yogurt,Amul,kilograms,Refrigerated,Retail,2020-07-31,2020-08-28,250.27,155,95,95.27,-0.27,26.75,177.82,-12,Sufficient,Expired
BAT-001418,2022-05-01,Yogurt,Palle2patnam,kilograms,Frozen,Retail,2022-03-16,2022-04-13,644.26,4,640,640.26,-0.26,77.72,176.16,-18,Sufficient,Expired
BAT-001419,2020-05-04,Yogurt,Mother Dairy,kilograms,Refrigerated,Online,2020-04-22,2020-05-15,10.48,9,1,1.48,-0.48,74.72,93.23,11,Low Stock,Safe
BAT-001428,2019-06-28,Yogurt,Palle2patnam,kilograms,Refrigerated,Wholesale,2019-06-06,2019-07-04,748.13,234,514,514.13,-0.13,40.79,163.28,6,Sufficient,Expiring Soon
BAT-001430,2020-01-16,Yogurt,Palle2patnam,kilograms,Frozen,Retail,2019-12-15,2020-01-12,65.24,36,29,29.24,-0.24,10.21,67.81,-4,Sufficient,Expired
BAT-001432,2020-10-04,Yogurt,Dodla Dairy,kilograms,Frozen,Wholesale,2020-08-12,2020-09-08,53.09,42,11,11.09,-0.09,62.63,29.16,-26,Low Stock,Expired
BAT-001433,2020-03-12,Yogurt,Amul,kilograms,Refrigerated,Retail,2020-01-25,2020-02-19,411.03,390,21,21.03,-0.03,84.08,40.19,-22,Low Stock,Expired
BAT-001434,2022-07-20,Yogurt,Palle2patnam,kilograms,Refrigerated,Wholesale,2022-05-22,2022-06-20,258.32,126,132,132.32,-0.32,63.97,67.58,-30,Sufficient,Expired
BAT-001436,2021-09-26,Yogurt,Mother Dairy,kilograms,Frozen,Online,2021-08-05,2021-09-01,969.41,820,149,149.41,-0.41,22.3,31.28,-25,Sufficient,Expired
BAT-001437,2020-01-03,Yogurt,Amul,kilograms,Refrigerated,Online,2019-12-25,2020-01-18,540.01,52,488,488.01,-0.01,92.02,76.13,15,Sufficient,Safe
BAT-001439,2020-04-13,Yogurt,Dodla Dairy,kilograms,Frozen,Retail,2020-02-17,2020-03-14,608.4,154,454,454.4,-0.4,25.09,30.67,-30,Sufficient,Expired
BAT-001440,2022-07-26,Yogurt,Dodla Dairy,kilograms,Frozen,Online,2022-07-17,2022-08-15,503.17,124,379,379.17,-0.17,96.92,129.58,20,Sufficient,Safe
BAT-001443,2020-04-28,Yogurt,Mother Dairy,kilograms,Refrigerated,Online,2020-03-15,2020-04-06,8.06,5,3,3.06,-0.06,59.9,104.29,-22,Low Stock,Expired
BAT-001445,2019-02-08,Yogurt,Dodla Dairy,kilograms,Refrigerated,Retail,2019-01-04,2019-02-03,636.24,76,560,560.24,-0.24,53.86,26.35,-5,Sufficient,Expired
BAT-001446,2021-01-20,Yogurt,Palle2patnam,kilograms,Refrigerated,Online,2021-01-18,2021-02-14,47.12,18,29,29.12,-0.12,52.38,51.69,25,Low Stock,Safe
BAT-001451,2022-11-21,Yogurt,Mother Dairy,kilograms,Refrigerated,Online,2022-11-18,2022-12-14,453.18,305,148,148.18,-0.18,22.13,45.09,23,Sufficient,Safe
BAT-001452,2019-06-18,Yogurt,Dodla Dairy,kilograms,Refrigerated,Retail,2019-04-28,2019-05-23,401.3,238,163,163.3,-0.3,68.12,54.6,-26,Sufficient,Expired
BAT-001453,2022-06-19,Yogurt,Palle2patnam,kilograms,Frozen,Wholesale,2022-05-14,2022-06-05,106.24,5,101,101.24,-0.24,55.4,94.38,-14,Sufficient,Expired
BAT-001454,2022-11-28,Yogurt,Amul,kilograms,Refrigerated,Retail,2022-11-10,2022-12-07,883.5,17,866,866.5,-0.5,84.76,195.72,9,Sufficient,Safe
BAT-001458,2021-06-05,Yogurt,Palle2patnam,kilograms,Refrigerated,Wholesale,2021-05-16,2021-06-10,300.03,295,5,5.03,-0.03,48.66,117.34,5,Low Stock,Expiring Soon
BAT-001459,2019-04-18,Yogurt,Dodla Dairy,kilograms,Frozen,Online,2019-04-15,2019-05-07,166.44,47,119,119.44,-0.44,90.54,133.29,19,Sufficient,Safe
BAT-001460,2021-05-15,Yogurt,Amul,kilograms,Refrigerated,Online,2021-04-12,2021-05-05,29.3,16,13,13.3,-0.3,32.95,161.33,-10,Low Stock,Expired
BAT-001461,2019-09-07,Yogurt,Dodla Dairy,kilograms,Refrigerated,Online,2019-08-10,2019-09-02,640.47,619,21,21.47,-0.47,30.24,92.6,-5,Low Stock,Expired
BAT-001464,2021-01-28,Yogurt,Mother Dairy,kilograms,Refrigerated,Retail,2020-12-25,2021-01-15,383.46,256,127,127.46,-0.46,34.24,73.01,-13,Sufficient,Expired
BAT-001465,2019-09-08,Yogurt,Palle2patnam,kilograms,Refrigerated,Wholesale,2019-09-04,2019-10-04,211.38,40,171,171.38,-0.38,53.03,79.83,26,Sufficient,Safe
BAT-001467,2020-10-08,Yogurt,Dodla Dairy,kilograms,Frozen,Online,2020-08-29,2020-09-28,719.43,417,302,302.43,-0.43,37.23,55.34,-10,Sufficient,Expired
BAT-001468,2020-07-03,Yogurt,Palle2patnam,kilograms,Frozen,Wholesale,2020-06-27,2020-07-24,212.16,108,104,104.16,-0.16,94.32,146.26,21,Sufficient,Safe
BAT-001469,2021-01-05,Yogurt,Dodla Dairy,kilograms,Frozen,Wholesale,2020-12-27,2021-01-19,157.42,134,23,23.42,-0.42,43.67,125.23,14,Low Stock,Safe
BAT-001473,2019-01-11,Yogurt,Amul,kilograms,Frozen,Retail,2019-01-05,2019-01-27,832.48,325,507,507.48,-0.48,59.4,116.34,16,Sufficient,Safe
BAT-001476,2019-09-09,Yogurt,Amul,kilograms,Frozen,Retail,2019-07-11,2019-08-03,617.41,334,283,283.41,-0.41,27.28,154.94,-37,Sufficient,Expired
BAT-001477,2021-07-12,Yogurt,Mother Dairy,kilograms,Frozen,Retail,2021-05-16,2021-06-14,176.27,175,1,1.27,-0.27,59.82,95.64,-28,Low Stock,Expired
BAT-001479,2020-11-01,Yogurt,Mother Dairy,kilograms,Frozen,Online,2020-09-13,2020-10-10,275.3,175,100,100.3,-0.3,31.4,32.15,-22,Sufficient,Expired
BAT-001484,2020-01-25,Yogurt,Dodla Dairy,kilograms,Refrigerated,Wholesale,2019-11-30,2019-12-23,278.43,200,78,78.43,-0.43,83.59,130.99,-33,Low Stock,Expired
BAT-001485,2022-10-17,Yogurt,Palle2patnam,kilograms,Frozen,Online,2022-09-26,2022-10-23,277.38,196,81,81.38,-0.38,40.14,156.37,6,Sufficient,Expiring Soon
BAT-001488,2022-02-25,Yogurt,Dodla Dairy,kilograms,Frozen,Retail,2022-02-20,2022-03-13,620.36,417,203,203.36,-0.36,57.1,98.66,16,Sufficient,Safe
BAT-001490,2022-12-10,Yogurt,Mother Dairy,kilograms,Refrigerated,Online,2022-12-03,2022-12-27,312.43,5,307,307.43,-0.43,92.79,82.66,17,Sufficient,Safe
BAT-001492,2019-07-26,Yogurt,Amul,kilograms,Frozen,Wholesale,2019-06-08,2019-07-04,301.07,226,75,75.07,-0.07,13.22,136.19,-22,Sufficient,Expired
BAT-001493,2021-10-26,Yogurt,Mother Dairy,kilograms,Refrigerated,Wholesale,2021-09-05,2021-09-27,394.31,159,235,235.31,-0.31,77.47,188.03,-29,Sufficient,Expired
BAT-001496,2021-08-17,Yogurt,Mother Dairy,kilograms,Refrigerated,Online,2021-08-09,2021-08-30,664.07,224,440,440.07,-0.07,79.0,174.18,13,Sufficient,Safe
BAT-001497,2020-02-16,Yogurt,Amul,kilograms,Frozen,Wholesale,2020-01-22,2020-02-20,145.07,84,61,61.07,-0.07,78.16,103.77,4,Low Stock,Expiring Soon
BAT-001498,2020-07-16,Yogurt,Dodla Dairy,kilograms,Refrigerated,Online,2020-06-20,2020-07-11,668.32,105,563,563.32,-0.32,41.99,73.73,-5,Sufficient,Expired
BAT-001499,2021-03-09,Yogurt,Dodla Dairy,kilograms,Frozen,Wholesale,2021-01-16,2021-02-15,433.13,413,20,20.13,-0.13,83.76,30.38,-22,Low Stock,Expired
BAT-001500,2019-07-05,Yogurt,Palle2patnam,kilograms,Refrigerated,Wholesale,2019-05-13,2019-06-04,973.05,592,381,381.05,-0.05,76.99,56.7,-31,Sufficient,Expired
BAT-001502,2022-06-16,Yogurt,Amul,kilograms,Refrigerated,Online,2022-06-01,2022-06-26,763.13,136,627,627.13,-0.13,41.87,90.91,10,Sufficient,Safe
BAT-001505,2020-10-19,Yogurt,Dodla Dairy,kilograms,Refrigerated,Retail,2020-09-05,2020-10-01,549.47,135,414,414.47,-0.47,14.17,89.16,-18,Sufficient,Expired
BAT-001507,2019-03-25,Yogurt,Dodla Dairy,kilograms,Refrigerated,Retail,2019-02-10,2019-03-12,724.27,489,235,235.27,-0.27,48.95,64.87,-13,Sufficient,Expired
BAT-001508,2022-01-21,Yogurt,Mother Dairy,kilograms,Refrigerated,Retail,2021-11-25,2021-12-18,860.39,228,632,632.39,-0.39,29.89,39.06,-34,Sufficient,Expired
BAT-001512,2019-04-25,Yogurt,Amul,kilograms,Frozen,Retail,2019-04-12,2019-05-06,718.41,615,103,103.41,-0.41,34.91,192.67,11,Sufficient,Safe
BAT-001514,2020-11-27,Yogurt,Mother Dairy,kilograms,Frozen,Wholesale,2020-10-07,2020-11-04,353.46,237,116,116.46,-0.46,43.44,51.93,-23,Sufficient,Expired
BAT-001517,2019-09-26,Yogurt,Dodla Dairy,kilograms,Frozen,Wholesale,2019-09-09,2019-10-04,30.1,9,21,21.1,-0.1,17.0,126.16,8,Sufficient,Safe
BAT-001518,2022-01-16,Yogurt,Dodla Dairy,kilograms,Frozen,Retail,2022-01-06,2022-01-30,612.4,58,554,554.4,-0.4,19.97,96.86,14,Sufficient,Safe
BAT-001519,2020-12-26,Yogurt,Mother Dairy,kilograms,Refrigerated,Retail,2020-11-08,2020-12-08,253.26,76,177,177.26,-0.26,67.52,178.24,-18,Sufficient,Expired
BAT-001522,2019-04-13,Yogurt,Palle2patnam,kilograms,Refrigerated,Retail,2019-02-22,2019-03-24,342.49,101,241,241.49,-0.49,79.76,22.98,-20,Sufficient,Expired
BAT-001523,2019-10-11,Yogurt,Amul,kilograms,Refrigerated,Retail,2019-08-18,2019-09-12,86.08,52,34,34.08,-0.08,18.5,126.01,-29,Sufficient,Expired
BAT-001524,2019-11-20,Yogurt,Dodla Dairy,kilograms,Refrigerated,Wholesale,2019-10-09,2019-11-01,437.02,98,339,339.02,-0.02,15.39,106.17,-19,Sufficient,Expired
BAT-001525,2022-08-12,Yogurt,Palle2patnam,kilograms,Frozen,Wholesale,2022-06-30,2022-07-29,580.07,86,494,494.07,-0.07,29.24,128.21,-14,Sufficient,Expired
BAT-001526,2020-01-07,Yogurt,Mother Dairy,kilograms,Frozen,Wholesale,2019-11-30,2019-12-22,103.44,4,99,99.44,-0.44,49.55,80.14,-16,Sufficient,Expired
BAT-001530,2021-12-08,Yogurt,Palle2patnam,kilograms,Refrigerated,Online,2021-11-13,2021-12-11,943.23,541,402,402.23,-0.23,60.48,43.42,3,Sufficient,Urgent
BAT-001531,2022-02-19,Yogurt,Amul,kilograms,Refrigerated,Wholesale,2022-01-13,2022-02-09,47.15,10,37,37.15,-0.15,42.55,147.28,-10,Low Stock,Expired
BAT-001532,2019-07-13,Yogurt,Amul,kilograms,Frozen,Retail,2019-06-01,2019-06-24,948.06,16,932,932.06,-0.06,87.99,63.4,-19,Sufficient,Expired
BAT-001533,2022-05-10,Yogurt,Dodla Dairy,kilograms,Frozen,Online,2022-03-30,2022-04-25,775.42,173,602,602.42,-0.42,66.02,134.2,-15,Sufficient,Expired
BAT-001534,2021-06-12,Yogurt,Mother Dairy,kilograms,Refrigerated,Retail,2021-04-25,2021-05-17,579.2,313,266,266.2,-0.2,20.16,31.44,-26,Sufficient,Expired
BAT-001535,2021-10-03,Yogurt,Palle2patnam,kilograms,Refrigerated,Wholesale,2021-09-24,2021-10-22,947.02,346,601,601.02,-0.02,21.72,154.2,19,Sufficient,Safe
BAT-001538,2020-07-01,Yogurt,Palle2patnam,kilograms,Refrigerated,Retail,2020-06-14,2020-07-09,306.0,95,211,211.0,0.0,18.38,37.9,8,Sufficient,Safe
BAT-001539,2022-04-12,Yogurt,Palle2patnam,kilograms,Refrigerated,Wholesale,2022-03-18,2022-04-14,991.21,253,738,738.21,-0.21,72.12,22.87,2,Sufficient,Urgent
BAT-001540,2022-05-06,Yogurt,Amul,kilograms,Refrigerated,Retail,2022-04-11,2022-05-05,589.0,158,431,431.0,0.0,14.23,126.54,-1,Sufficient,Expired
BAT-001543,2022-03-17,Yogurt,Mother Dairy,kilograms,Refrigerated,Wholesale,2022-03-14,2022-04-12,54.02,32,22,22.02,-0.02,79.69,137.54,26,Low Stock,Safe
BAT-001549,2022-11-23,Yogurt,Mother Dairy,kilograms,Refrigerated,Online,2022-10-21,2022-11-13,328.34,184,144,144.34,-0.34,17.81,151.19,-10,Sufficient,Expired
BAT-001550,2019-03-03,Yogurt,Dodla Dairy,kilograms,Refrigerated,Wholesale,2019-01-06,2019-02-02,295.2,61,234,234.2,-0.2,85.76,116.98,-29,Sufficient,Expired
BAT-001551,2020-06-09,Yogurt,Palle2patnam,kilograms,Refrigerated,Retail,2020-04-17,2020-05-15,41.25,6,35,35.25,-0.25,85.92,95.36,-25,Low Stock,Expired
BAT-001556,2021-09-07,Yogurt,Palle2patnam,kilograms,Refrigerated,Wholesale,2021-08-12,2021-09-10,694.01,572,122,122.01,-0.01,18.99,187.63,3,Sufficient,Urgent
BAT-001559,2019-05-18,Yogurt,Mother Dairy,kilograms,Refrigerated,Retail,2019-04-17,2019-05-11,125.36,55,70,70.36,-0.36,26.13,192.17,-7,Sufficient,Expired
BAT-001560,2022-12-06,Yogurt,Palle2patnam,kilograms,Frozen,Online,2022-11-05,2022-11-26,591.28,314,277,277.28,-0.28,62.74,80.06,-10,Sufficient,Expired
BAT-001561,2021-08-21,Yogurt,Mother Dairy,kilograms,Refrigerated,Wholesale,2021-07-16,2021-08-11,465.41,359,106,106.41,-0.41,15.86,166.83,-10,Sufficient,Expired
BAT-001562,2020-12-10,Yogurt,Dodla Dairy,kilograms,Refrigerated,Wholesale,2020-11-02,2020-11-27,329.32,138,191,191.32,-0.32,78.57,59.5,-13,Sufficient,Expired
BAT-001563,2021-09-10,Yogurt,Palle2patnam,kilograms,Refrigerated,Online,2021-07-23,2021-08-18,469.01,283,186,186.01,-0.01,45.35,190.75,-23,Sufficient,Expired
BAT-001564,2020-02-10,Yogurt,Amul,kilograms,Frozen,Wholesale,2020-02-01,2020-03-01,669.01,501,168,168.01,-0.01,91.41,167.14,20,Sufficient,Safe
BAT-001565,2020-09-28,Yogurt,Amul,kilograms,Refrigerated,Wholesale,2020-09-18,2020-10-16,802.14,558,244,244.14,-0.14,20.59,198.68,18,Sufficient,Safe
BAT-001568,2019-08-10,Yogurt,Amul,kilograms,Refrigerated,Wholesale,2019-07-22,2019-08-12,373.36,355,18,18.36,-0.36,49.49,155.22,2,Low Stock,Urgent
BAT-001573,2020-12-20,Yogurt,Amul,kilograms,Frozen,Retail,2020-11-18,2020-12-10,479.44,219,260,260.44,-0.44,77.9,92.44,-10,Sufficient,Expired
BAT-001574,2019-09-08,Yogurt,Palle2patnam,kilograms,Frozen,Retail,2019-08-30,2019-09-28,754.2,10,744,744.2,-0.2,48.76,87.01,20,Sufficient,Safe
BAT-001576,2021-03-18,Yogurt,Palle2patnam,kilograms,Refrigerated,Online,2021-02-26,2021-03-26,97.19,53,44,44.19,-0.19,23.1,105.15,8,Sufficient,Safe
BAT-001581,2021-03-07,Yogurt,Dodla Dairy,kilograms,Frozen,Wholesale,2021-03-06,2021-03-29,732.04,417,315,315.04,-0.04,58.85,153.46,22,Sufficient,Safe
BAT-001582,2020-09-22,Yogurt,Palle2patnam,kilograms,Frozen,Wholesale,2020-08-18,2020-09-08,973.39,326,647,647.39,-0.39,87.75,159.12,-14,Sufficient,Expired
BAT-001584,2022-01-22,Yogurt,Dodla Dairy,kilograms,Frozen,Retail,2021-12-05,2022-01-02,617.19,144,473,473.19,-0.19,12.71,131.48,-20,Sufficient,Expired
BAT-001586,2021-11-28,Yogurt,Palle2patnam,kilograms,Frozen,Online,2021-11-09,2021-12-09,173.03,131,42,42.03,-0.03,10.63,46.14,11,Sufficient,Safe
BAT-001588,2022-05-15,Yogurt,Mother Dairy,kilograms,Frozen,Wholesale,2022-04-04,2022-05-03,899.27,413,486,486.27,-0.27,91.17,110.07,-12,Sufficient,Expired
BAT-001589,2019-10-09,Yogurt,Palle2patnam,kilograms,Frozen,Wholesale,2019-09-15,2019-10-08,15.29,6,9,9.29,-0.29,14.59,68.2,-1,Low Stock,Expired
BAT-001590,2021-09-24,Yogurt,Amul,kilograms,Refrigerated,Retail,2021-08-29,2021-09-19,48.5,23,25,25.5,-0.5,36.99,105.92,-5,Low Stock,Expired
BAT-001591,2021-06-27,Yogurt,Dodla Dairy,kilograms,Frozen,Wholesale,2021-05-12,2021-06-10,992.4,861,131,131.4,-0.4,14.22,168.04,-17,Sufficient,Expired
BAT-001594,2019-11-26,Yogurt,Dodla Dairy,kilograms,Refrigerated,Wholesale,2019-11-22,2019-12-17,892.27,112,780,780.27,-0.27,79.74,48.46,21,Sufficient,Safe
BAT-001597,2019-04-08,Yogurt,Mother Dairy,kilograms,Refrigerated,Retail,2019-03-16,2019-04-15,917.28,6,911,911.28,-0.28,89.64,46.65,7,Sufficient,Expiring Soon
BAT-001598,2020-08-04,Yogurt,Mother Dairy,kilograms,Frozen,Wholesale,2020-06-14,2020-07-12,643.35,320,323,323.35,-0.35,25.65,182.51,-23,Sufficient,Expired
BAT-001599,2019-01-11,Yogurt,Palle2patnam,kilograms,Refrigerated,Wholesale,2019-01-04,2019-01-25,22.08,1,21,21.08,-0.08,32.34,70.43,14,Low Stock,Safe
BAT-001601,2019-06-28,Yogurt,Dodla Dairy,kilograms,Refrigerated,Retail,2019-05-28,2019-06-19,258.37,31,227,227.37,-0.37,77.98,182.29,-9,Sufficient,Expired
BAT-001603,2020-11-08,Yogurt,Amul,kilograms,Refrigerated,Online,2020-09-29,2020-10-29,297.12,134,163,163.12,-0.12,40.28,42.76,-10,Sufficient,Expired
BAT-001605,2022-06-26,Yogurt,Mother Dairy,kilograms,Frozen,Retail,2022-06-22,2022-07-16,730.46,355,375,375.46,-0.46,77.6,41.06,20,Sufficient,Safe
BAT-001606,2021-05-07,Yogurt,Mother Dairy,kilograms,Refrigerated,Wholesale,2021-03-11,2021-04-01,568.2,64,504,504.2,-0.2,23.35,47.13,-36,Sufficient,Expired
BAT-001610,2019-08-02,Yogurt,Amul,kilograms,Frozen,Wholesale,2019-07-29,2019-08-25,457.01,90,367,367.01,-0.01,32.86,119.2,23,Sufficient,Safe
BAT-001611,2022-01-21,Yogurt,Amul,kilograms,Frozen,Retail,2021-12-21,2022-01-14,350.08,226,124,124.08,-0.08,44.44,30.96,-7,Sufficient,Expired
BAT-001612,2021-04-17,Yogurt,Dodla Dairy,kilograms,Frozen,Online,2021-02-28,2021-03-25,342.08,131,211,211.08,-0.08,77.91,185.02,-23,Sufficient,Expired
BAT-001614,2021-08-18,Yogurt,Palle2patnam,kilograms,Refrigerated,Online,2021-06-28,2021-07-21,488.09,466,22,22.09,-0.09,66.39,183.17,-28,Low Stock,Expired
